model,metric,contrast,train_seed,placement_seed,value,dataset,score_support_status
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,0,4,0.43259085823270982,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,0,0.42956730050939651,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,1,0.62390277973565489,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,2,0.53224611532577937,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.36215850391742177,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,1,4,0.48313915076190783,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,0,0.41478532869791485,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,1,0.53629623240059443,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,2,0.41826765173035874,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,3,0.34636411634798181,cta,exact
ignnk_off,MAE_over_snaive7,outside_penalty_regional_shift,2,4,0.42149913167403508,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,0,0.37750594652185232,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,1,0.48708270492131445,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,2,0.40640048178775434,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,3,0.28581116690361008,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,0,4,0.42469157537230073,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,0,0.414023051487445,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,1,0.5643886150547025,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,2,0.4996333951369919,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,3,0.3341062395291865,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,1,4,0.47713186835292953,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,0,0.35972924957632724,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,1,0.45738919564024005,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,2,0.36206518677449828,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,3,0.33223906917268042,cta,exact
ignnk_off,MAE_over_snaive7,shift_excess_penalty,2,4,0.40613865616223344,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,0,0.027487479692241079,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.07141836574849536,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,2,0.054899136497815415,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.033291550787176605,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,0,4,0.020933269479814109,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,0,0.022204186875170895,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,1,0.070711219578638129,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,2,0.052491224461552743,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,3,0.035471937123122133,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,1,4,0.016704940824191938,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,0,0.021732825734550376,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.065612521567831594,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,2,0.056362169701262288,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,3,0.032218871435872098,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_no_shift,2,4,0.023644784431260613,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,0,0.027863194927368107,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,1,0.071322640952571681,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,2,0.055239144096893567,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,3,0.033028482631587086,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,0,4,0.020414853421029777,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,0,0.022355550768689336,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,1,0.070493672182773581,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,2,0.052702899551652749,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,3,0.035172790618551053,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,1,4,0.016079345124881739,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,0,0.021982112842938717,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,1,0.065382598109608225,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,2,0.056612493019642995,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,3,0.031967868111775322,cta,exact
ignnk_off_c,MAE_over_snaive7,outside_penalty_regional_shift,2,4,0.02312640193232085,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,0,0.00037571523512702765,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,1,-9.5724795923679551e-05,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,2,0.00034000759907815148,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,3,-0.00026306815558951868,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,0,4,-0.00051841605878433228,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,0,0.00015136389351844137,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,1,-0.00021754739586454797,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,2,0.00021167509010000529,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,3,-0.0002991465045710795,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,1,4,-0.00062559569931019965,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,0,0.00024928710838834078,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,1,-0.0002299234582233689,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,2,0.00025032331838070743,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,3,-0.00025100332409677684,cta,exact
ignnk_off_c,MAE_over_snaive7,shift_excess_penalty,2,4,-0.00051838249893976229,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,0,1.0453846808579397,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,1,1.0201588419053915,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,2,1.0633897884963797,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,3,1.303011907629783,cta,exact
spin,MAE_over_snaive7,krin_reduction,0,4,1.6065242655348375,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,0,0.4505532420486591,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,1,0.42859141244532284,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,2,0.4483536438124141,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,3,0.77615319238643166,cta,exact
spin,MAE_over_snaive7,krin_reduction,1,4,0.64216305877575519,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,0,1.3200955209373477,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,1,1.214832629375572,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,2,1.1987254939352892,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,3,1.7073516357839715,cta,exact
spin,MAE_over_snaive7,krin_reduction,2,4,1.6468750927120883,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,0,0.37713023128672529,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,1,0.48717842971723813,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,2,0.40606047418867619,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,3,0.2860742350591996,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,0,4,0.42520999143108507,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,0,0.41387168759392656,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,1,0.56460616245056705,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,2,0.49942172004689189,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,3,0.33440538603375758,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,1,4,0.47775746405223973,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,0,0.3594799624679389,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,1,0.45761911909846342,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,2,0.36181486345611757,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,3,0.3324900724967772,cta,exact
ignnk_off,MAE_over_snaive7,krin_reduction,2,4,0.4066570386611732,cta,exact
spin,MAE,outside_penalty_no_shift,0,0,27.172365437697295,mta,exact
spin,MAE,outside_penalty_no_shift,0,1,26.126577610900881,mta,exact
spin,MAE,outside_penalty_no_shift,0,2,60.137618835022749,mta,exact
spin,MAE,outside_penalty_no_shift,0,3,13.331485532954957,mta,exact
spin,MAE,outside_penalty_no_shift,0,4,5.5992152613606549,mta,exact
spin,MAE,outside_penalty_no_shift,1,0,18.465151813880198,mta,exact
spin,MAE,outside_penalty_no_shift,1,1,16.775623653158846,mta,exact
spin,MAE,outside_penalty_no_shift,1,2,34.852310553337816,mta,exact
spin,MAE,outside_penalty_no_shift,1,3,-2.2827602688425941,mta,exact
spin,MAE,outside_penalty_no_shift,1,4,-11.486924579721517,mta,exact
spin,MAE,outside_penalty_no_shift,2,0,28.819288084910681,mta,exact
spin,MAE,outside_penalty_no_shift,2,1,36.443508225586015,mta,exact
spin,MAE,outside_penalty_no_shift,2,2,64.379584340038718,mta,exact
spin,MAE,outside_penalty_no_shift,2,3,-8.6487356117942227,mta,exact
spin,MAE,outside_penalty_no_shift,2,4,-1.7153319542946974,mta,exact
spin,MAE,outside_penalty_regional_shift,0,0,296.32925169229759,mta,exact
spin,MAE,outside_penalty_regional_shift,0,1,278.37549172021181,mta,exact
spin,MAE,outside_penalty_regional_shift,0,2,338.89688681784759,mta,exact
spin,MAE,outside_penalty_regional_shift,0,3,303.62811210645958,mta,exact
spin,MAE,outside_penalty_regional_shift,0,4,246.15789786905702,mta,exact
spin,MAE,outside_penalty_regional_shift,1,0,385.70396211225022,mta,exact
spin,MAE,outside_penalty_regional_shift,1,1,349.29450324555876,mta,exact
spin,MAE,outside_penalty_regional_shift,1,2,408.29851965045435,mta,exact
spin,MAE,outside_penalty_regional_shift,1,3,404.94112538434246,mta,exact
spin,MAE,outside_penalty_regional_shift,1,4,308.42124170935119,mta,exact
spin,MAE,outside_penalty_regional_shift,2,0,396.05048427641964,mta,exact
spin,MAE,outside_penalty_regional_shift,2,1,373.08137794991057,mta,exact
spin,MAE,outside_penalty_regional_shift,2,2,425.30045769538833,mta,exact
spin,MAE,outside_penalty_regional_shift,2,3,406.87099684313569,mta,exact
spin,MAE,outside_penalty_regional_shift,2,4,300.60602344365645,mta,exact
spin,MAE,shift_excess_penalty,0,0,269.15688625460029,mta,exact
spin,MAE,shift_excess_penalty,0,1,252.24891410931093,mta,exact
spin,MAE,shift_excess_penalty,0,2,278.75926798282484,mta,exact
spin,MAE,shift_excess_penalty,0,3,290.29662657350462,mta,exact
spin,MAE,shift_excess_penalty,0,4,240.55868260769637,mta,exact
spin,MAE,shift_excess_penalty,1,0,367.23881029837003,mta,exact
spin,MAE,shift_excess_penalty,1,1,332.51887959239991,mta,exact
spin,MAE,shift_excess_penalty,1,2,373.44620909711654,mta,exact
spin,MAE,shift_excess_penalty,1,3,407.22388565318505,mta,exact
spin,MAE,shift_excess_penalty,1,4,319.90816628907271,mta,exact
spin,MAE,shift_excess_penalty,2,0,367.23119619150896,mta,exact
spin,MAE,shift_excess_penalty,2,1,336.63786972432456,mta,exact
spin,MAE,shift_excess_penalty,2,2,360.92087335534961,mta,exact
spin,MAE,shift_excess_penalty,2,3,415.51973245492991,mta,exact
spin,MAE,shift_excess_penalty,2,4,302.32135539795115,mta,exact
spin_c,MAE,outside_penalty_no_shift,0,0,11.789077287066334,mta,exact
spin_c,MAE,outside_penalty_no_shift,0,1,0.52247253758008583,mta,exact
spin_c,MAE,outside_penalty_no_shift,0,2,10.011431305478141,mta,exact
spin_c,MAE,outside_penalty_no_shift,0,3,0.30876251576796676,mta,exact
spin_c,MAE,outside_penalty_no_shift,0,4,-11.140622537431057,mta,exact
spin_c,MAE,outside_penalty_no_shift,1,0,13.711917553890657,mta,exact
spin_c,MAE,outside_penalty_no_shift,1,1,-0.31070311678746521,mta,exact
spin_c,MAE,outside_penalty_no_shift,1,2,11.056380981144002,mta,exact
spin_c,MAE,outside_penalty_no_shift,1,3,4.7635973470513591,mta,exact
spin_c,MAE,outside_penalty_no_shift,1,4,-1.8083497504596266,mta,exact
spin_c,MAE,outside_penalty_no_shift,2,0,7.728395274710806,mta,exact
spin_c,MAE,outside_penalty_no_shift,2,1,-1.0747398297068003,mta,exact
spin_c,MAE,outside_penalty_no_shift,2,2,7.2601485766059568,mta,exact
spin_c,MAE,outside_penalty_no_shift,2,3,-1.7966417665300014,mta,exact
spin_c,MAE,outside_penalty_no_shift,2,4,-5.0906447005515929,mta,exact
spin_c,MAE,outside_penalty_regional_shift,0,0,2.9619631473449033,mta,exact
spin_c,MAE,outside_penalty_regional_shift,0,1,0.16928766884788615,mta,exact
spin_c,MAE,outside_penalty_regional_shift,0,2,2.5595428708834618,mta,exact
spin_c,MAE,outside_penalty_regional_shift,0,3,0.10527226722643945,mta,exact
spin_c,MAE,outside_penalty_regional_shift,0,4,-2.8558504481875389,mta,exact
spin_c,MAE,outside_penalty_regional_shift,1,0,3.3604949148922145,mta,exact
spin_c,MAE,outside_penalty_regional_shift,1,1,-0.038160568104160575,mta,exact
spin_c,MAE,outside_penalty_regional_shift,1,2,2.6896865069725493,mta,exact
spin_c,MAE,outside_penalty_regional_shift,1,3,1.1405527304740986,mta,exact
spin_c,MAE,outside_penalty_regional_shift,1,4,-0.61639352672708014,mta,exact
spin_c,MAE,outside_penalty_regional_shift,2,0,1.9639193529836803,mta,exact
spin_c,MAE,outside_penalty_regional_shift,2,1,-0.14292099462579699,mta,exact
spin_c,MAE,outside_penalty_regional_shift,2,2,1.8557040810966896,mta,exact
spin_c,MAE,outside_penalty_regional_shift,2,3,-0.41203854265215512,mta,exact
spin_c,MAE,outside_penalty_regional_shift,2,4,-1.3436711977935119,mta,exact
spin_c,MAE,shift_excess_penalty,0,0,-8.8271141397214308,mta,exact
spin_c,MAE,shift_excess_penalty,0,1,-0.35318486873219967,mta,exact
spin_c,MAE,shift_excess_penalty,0,2,-7.4518884345946788,mta,exact
spin_c,MAE,shift_excess_penalty,0,3,-0.20349024854152731,mta,exact
spin_c,MAE,shift_excess_penalty,0,4,8.2847720892435177,mta,exact
spin_c,MAE,shift_excess_penalty,1,0,-10.351422638998443,mta,exact
spin_c,MAE,shift_excess_penalty,1,1,0.27254254868330463,mta,exact
spin_c,MAE,shift_excess_penalty,1,2,-8.3666944741714531,mta,exact
spin_c,MAE,shift_excess_penalty,1,3,-3.6230446165772605,mta,exact
spin_c,MAE,shift_excess_penalty,1,4,1.1919562237325465,mta,exact
spin_c,MAE,shift_excess_penalty,2,0,-5.7644759217271258,mta,exact
spin_c,MAE,shift_excess_penalty,2,1,0.93181883508100327,mta,exact
spin_c,MAE,shift_excess_penalty,2,2,-5.4044444955092672,mta,exact
spin_c,MAE,shift_excess_penalty,2,3,1.3846032238778463,mta,exact
spin_c,MAE,shift_excess_penalty,2,4,3.7469735027580811,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,0,0,2.7061682603837198,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,0,1,3.3761563124145368,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,0,2,-15.599541565996105,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,0,3,17.562613742378971,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,0,4,2.6483275052535191,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,1,0,0.39440720294453513,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,1,1,16.305423335172804,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,1,2,-22.054633745207184,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,1,3,16.629880656732894,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,1,4,-4.6425072235356311,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,2,0,0.23425629271844173,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,2,1,9.286766710685356,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,2,2,-14.225464835338244,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,2,3,5.0301692420897552,mta,exact
ignnk_off,MAE,outside_penalty_no_shift,2,4,-9.5970297314157733,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,0,0,66.589612188650108,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,0,1,56.784963052204887,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,0,2,45.042702745844053,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,0,3,80.576697676863319,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,0,4,45.925404066522219,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,1,0,137.86722323541011,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,1,1,126.43971982418793,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,1,2,105.64007226942078,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,1,3,156.44024039061674,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,1,4,107.67490088159968,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,2,0,119.15736703962926,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,2,1,112.23000782646113,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,2,2,115.32104547327202,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,2,3,138.24533302084984,mta,exact
ignnk_off,MAE,outside_penalty_regional_shift,2,4,108.3127805276464,mta,exact
ignnk_off,MAE,shift_excess_penalty,0,0,63.883443928266388,mta,exact
ignnk_off,MAE,shift_excess_penalty,0,1,53.40880673979035,mta,exact
ignnk_off,MAE,shift_excess_penalty,0,2,60.642244311840159,mta,exact
ignnk_off,MAE,shift_excess_penalty,0,3,63.014083934484347,mta,exact
ignnk_off,MAE,shift_excess_penalty,0,4,43.2770765612687,mta,exact
ignnk_off,MAE,shift_excess_penalty,1,0,137.47281603246557,mta,exact
ignnk_off,MAE,shift_excess_penalty,1,1,110.13429648901513,mta,exact
ignnk_off,MAE,shift_excess_penalty,1,2,127.69470601462797,mta,exact
ignnk_off,MAE,shift_excess_penalty,1,3,139.81035973388384,mta,exact
ignnk_off,MAE,shift_excess_penalty,1,4,112.31740810513531,mta,exact
ignnk_off,MAE,shift_excess_penalty,2,0,118.92311074691082,mta,exact
ignnk_off,MAE,shift_excess_penalty,2,1,102.94324111577578,mta,exact
ignnk_off,MAE,shift_excess_penalty,2,2,129.54651030861027,mta,exact
ignnk_off,MAE,shift_excess_penalty,2,3,133.21516377876009,mta,exact
ignnk_off,MAE,shift_excess_penalty,2,4,117.90981025906217,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,0,0,-13.864382475683442,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,0,1,18.346894956244,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,0,2,-12.644114137428573,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,0,3,13.392678522153915,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,0,4,-14.282867086945089,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,1,0,-15.004382311382756,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,1,1,22.920333934484461,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,1,2,-4.8486047553706157,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,1,3,21.14459859205806,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,1,4,-13.039182755450497,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,2,0,-15.48945148199266,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,2,1,21.942286213602301,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,2,2,-3.6358974506274535,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,2,3,20.518710826631946,mta,exact
ignnk_off_c,MAE,outside_penalty_no_shift,2,4,-4.2706987128972287,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,0,0,-3.5399883346477736,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,0,1,4.5901334440371215,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,0,2,-3.1254448106518851,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,0,3,3.3506904408769458,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,0,4,-3.6252641105201349,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,1,0,-3.8276341515509955,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,1,1,5.7282798251405609,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,1,2,-1.1857939521344179,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,1,3,5.2561724745085883,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,1,4,-3.2985257420541245,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,2,0,-3.8642779393402122,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,2,1,5.4925042951093417,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,2,2,-0.73691747859663792,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,2,3,5.1418785272456091,mta,exact
ignnk_off_c,MAE,outside_penalty_regional_shift,2,4,-1.0549031799973534,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,0,0,10.324394141035668,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,0,1,-13.756761512206879,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,0,2,9.5186693267766884,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,0,3,-10.041988081276969,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,0,4,10.657602976424954,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,1,0,11.17674815983176,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,1,1,-17.1920541093439,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,1,2,3.6628108032361979,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,1,3,-15.888426117549471,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,1,4,9.7406570133963726,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,2,0,11.625173542652448,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,2,1,-16.44978191849296,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,2,2,2.8989799720308156,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,2,3,-15.376832299386336,mta,exact
ignnk_off_c,MAE,shift_excess_penalty,2,4,3.2157955328998753,mta,exact
spin,MAE,krin_reduction,0,0,277.9840003943217,mta,exact
spin,MAE,krin_reduction,0,1,252.60209897804313,mta,exact
spin,MAE,krin_reduction,0,2,286.21115641741949,mta,exact
spin,MAE,krin_reduction,0,3,290.50011682204615,mta,exact
spin,MAE,krin_reduction,0,4,232.27391051845285,mta,exact
spin,MAE,krin_reduction,1,0,377.59023293736846,mta,exact
spin,MAE,krin_reduction,1,1,332.24633704371661,mta,exact
spin,MAE,krin_reduction,1,2,381.81290357128796,mta,exact
spin,MAE,krin_reduction,1,3,410.84693026976231,mta,exact
spin,MAE,krin_reduction,1,4,318.71621006534019,mta,exact
spin,MAE,krin_reduction,2,0,372.99567211323608,mta,exact
spin,MAE,krin_reduction,2,1,335.70605088924356,mta,exact
spin,MAE,krin_reduction,2,2,366.32531785085888,mta,exact
spin,MAE,krin_reduction,2,3,414.13512923105208,mta,exact
spin,MAE,krin_reduction,2,4,298.57438189519308,mta,exact
ignnk_off,MAE,krin_reduction,0,0,53.55904978723072,mta,exact
ignnk_off,MAE,krin_reduction,0,1,67.165568251997229,mta,exact
ignnk_off,MAE,krin_reduction,0,2,51.12357498506347,mta,exact
ignnk_off,MAE,krin_reduction,0,3,73.056072015761316,mta,exact
ignnk_off,MAE,krin_reduction,0,4,32.619473584843746,mta,exact
ignnk_off,MAE,krin_reduction,1,0,126.29606787263381,mta,exact
ignnk_off,MAE,krin_reduction,1,1,127.32635059835903,mta,exact
ignnk_off,MAE,krin_reduction,1,2,124.03189521139177,mta,exact
ignnk_off,MAE,krin_reduction,1,3,155.69878585143331,mta,exact
ignnk_off,MAE,krin_reduction,1,4,102.57675109173894,mta,exact
ignnk_off,MAE,krin_reduction,2,0,107.29793720425837,mta,exact
ignnk_off,MAE,krin_reduction,2,1,119.39302303426874,mta,exact
ignnk_off,MAE,krin_reduction,2,2,126.64753033657945,mta,exact
ignnk_off,MAE,krin_reduction,2,3,148.59199607814642,mta,exact
ignnk_off,MAE,krin_reduction,2,4,114.69401472616229,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,0,0,0.027357742189187406,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,0,1,0.027615774124206238,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,0,2,0.056918366377045504,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,0,3,0.013355246443925606,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,0,4,0.0057480881783963378,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,1,0,0.018591125751146631,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,1,1,0.017731822380174012,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,1,2,0.032986616690020454,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,1,3,-0.0022868288674530168,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,1,4,-0.011792340944359658,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,2,0,0.029015900559363428,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,2,1,0.038520762513935991,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,2,2,0.060933253421969202,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,2,3,-0.0086641503858171376,mta,exact
spin,MAE_over_snaive7,outside_penalty_no_shift,2,4,-0.0017609395010311779,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,0,1.1934035392687148,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,1,1.1769707943458592,mta,exact
spin,MAE_over_snaive7,outside_penalty_regional_shift,0,2,1.2830210135759257,mta,exact
